15214482E5	21.22
1521459E6	29.78
15214698E5	34.39
15214806E5	30.61
15214914E5	25.61
15215022E5	20.61
1521513E6	18.78
15215238E5	17.61
15215346E5	20.39
15215454E5	31.78
15215562E5	34.78
1521567E6	33.39
15215778E5	27
15215886E5	24.39
15215994E5	22.22
15216102E5	22
1521621E6	22.61
15216318E5	30.78
15216426E5	33
15216534E5	29
15216642E5	25
1521675E6	23.78
15216858E5	22.22
15216966E5	19.39
15217074E5	20.61
15217182E5	29.22
1521729E6	30
15217398E5	29
15217506E5	25.22
15217614E5	23.39
1521783E6	18.78
15217938E5	21.39
15218046E5	26.61
15218154E5	29.78
1521837E6	23.39
15218478E5	22.61
15218694E5	19.39
15218802E5	22
1521891E6	28.61
15219018E5	31.61
15219234E5	25.78
15219342E5	23.39
1521945E6	21.61
15219558E5	19.39
15219666E5	21.22
15219774E5	30
15219882E5	32.22
1521999E6	31.78
15220098E5	24.78
15220206E5	23.61
15220314E5	22.61
1522053E6	22.61
15220638E5	31
15220854E5	32.22
15220962E5	24.61
1522107E6	23.39
15221178E5	22.39
15221286E5	18.22
15221394E5	24
15221502E5	32.61
1522161E6	36.78
15221718E5	35.22
15221826E5	26.61
15222042E5	21.22
1522215E6	18.39
15222258E5	24
15222366E5	36.22
15222474E5	38.61
15222582E5	35.39
15222798E5	25.39
15222906E5	23
15223014E5	20.22
15223122E5	24
1522323E6	33.22
15223338E5	35.61
15223446E5	35
15223554E5	28.22
15223662E5	23.61
1522377E6	22.39
15223878E5	21.78
15223986E5	27.22
15224094E5	32.61
15224202E5	35.39
1522431E6	33.39
15224418E5	26.22
15224526E5	23.78
15224742E5	21.78
1522485E6	22.78
15224958E5	29.39
15225066E5	33.22
15225174E5	32.22
15225282E5	27.39
1522539E6	24
15225498E5	23.22
15225606E5	22.39
15225714E5	24.61
15225822E5	31.22
1522593E6	34.78
15226038E5	33.78
15226254E5	24.61
1522647E6	22
15226578E5	23.61
15226686E5	33.22
15226794E5	36.22
1522701E6	28.78
15227118E5	25.39
15227226E5	23.61
15227334E5	21.78
15227442E5	26.78
15227658E5	38.22
15227766E5	36.61
15227874E5	30.61
15227982E5	26.61
1522809E6	25.39
15228198E5	23.39
15228306E5	27.39
15228414E5	36
15228522E5	38.39
1522863E6	36.22
15228738E5	29.22
15228846E5	26.39
15228954E5	24.78
15229062E5	23.78
1522917E6	26.61
15229278E5	34.78
15229386E5	37.39
15229494E5	35.78
15229602E5	31.22
1522971E6	27.39
15229818E5	26
15229926E5	23.39
15230034E5	27.61
15230142E5	35
1523025E6	35.78
15230358E5	33
15230466E5	21
15230574E5	24.78
15230682E5	22.22
1523079E6	19.78
15230898E5	25
15231006E5	31.39
15231114E5	34
15231222E5	34
1523133E6	28.61
15231438E5	25.78
15231546E5	24.61
15231654E5	23.61
15231762E5	26.39
1523187E6	33.39
15231978E5	35.61
15232086E5	34.78
15232194E5	29.61
15232302E5	27
1523241E6	25.22
15232518E5	24.78
15232626E5	20.39
15232734E5	24.22
15232842E5	29.61
1523295E6	30.61
15233058E5	25.61
15233166E5	23.61
15233274E5	22.61
1523349E6	25
15233598E5	31.61
15233706E5	35
15233814E5	34.22
15233922E5	29
1523403E6	26
15234138E5	24.61
15234246E5	24.39
15234354E5	24.22
15234462E5	30.39
1523457E6	33.22
15234678E5	27.39
15234786E5	25.39
15234894E5	24.39
15235002E5	23.78
1523511E6	19
15235218E5	23.39
15235326E5	29.78
15235434E5	32.61
15235542E5	32.78
1523565E6	28
15235758E5	25.22
15235974E5	19
15236082E5	24.61
1523619E6	32.22
15236406E5	34.39
15236622E5	22.39
1523673E6	20.78
15236838E5	18.78
15236946E5	25.61
15237054E5	33.78
15237162E5	36
1523727E6	35.22
15237378E5	28.22
15237486E5	24.78
15237594E5	22.39
15237702E5	20.78
1523781E6	26.22
15237918E5	34.78
15238026E5	38
15238134E5	37.39
15238242E5	29
1523835E6	27.39
15238458E5	26.78
15238566E5	22.61
15238674E5	28.22
15238782E5	35.61
1523889E6	39.39
15238998E5	36.39
15239322E5	26.61
1523943E6	24
15239538E5	28.22
15239646E5	35
15239754E5	37.39
15239862E5	37.78
15240078E5	30
15240186E5	28.61
15240294E5	24.39
15240402E5	29.22
1524051E6	36
15240618E5	37.78
15240726E5	37
15240834E5	32.78
15240942E5	29.61
15241158E5	23.39
15241266E5	28.61
15241374E5	36.22
15241482E5	39
1524159E6	38
15241698E5	30.39
15242022E5	25.39
1524213E6	29
15242238E5	37.22
1524267E6	29
15242886E5	24.61
15242994E5	26
15243534E5	27.78
15244182E5	34
15244398E5	27.22
1524483E6	33
15244938E5	35.39
15245046E5	35.39
15245154E5	28.78
15245262E5	27
1524537E6	25.22
15245478E5	21.22
15245586E5	28
15245694E5	35.39
15245802E5	37.78
1524591E6	37.39
15246018E5	30.22
15246126E5	25.22
15246234E5	23.61
15246342E5	21.39
1524645E6	28.39
15246666E5	41.39
15246774E5	40
15246882E5	30.22
1524699E6	27.39
15247206E5	27.61
15247314E5	32.61
15247422E5	38.39
1524753E6	40.61
15247638E5	38.78
15247746E5	32.22
15247854E5	28.22
1524807E6	28.22
15248178E5	29.39
15248286E5	35.61
15248394E5	38.39
15248502E5	37.61
1524861E6	32.78
15248718E5	28.61
15248826E5	28.39
15248934E5	28.78
15249042E5	30.39
1524915E6	35.61
15249258E5	39.22
15249366E5	37.61
15249474E5	33
15249582E5	31
1524969E6	30.61
15249906E5	30
15250014E5	37
15250122E5	39.61
1525023E6	38
15250446E5	27.22
15250554E5	26.22
15250662E5	25.61
1525077E6	28.78
15250878E5	36
15250986E5	39.78
15251094E5	38.39
15251202E5	33.61
1525131E6	32.22
15251418E5	29.61
15251526E5	27.39
15251634E5	28.22
15251742E5	33
1525185E6	37
15251958E5	36.39
15252066E5	31.78
15252174E5	30.39
15252282E5	29
1525239E6	27.39
15252498E5	29.61
15252606E5	35.22
15252714E5	37.61
15252822E5	30
1525293E6	20.22
15253038E5	24.78
15253146E5	25.22
15253254E5	25
15253362E5	26.39
1525347E6	30.22
15253578E5	34
15253686E5	34.22
15253794E5	30
15253902E5	29
15254118E5	23
15254226E5	26.39
15254334E5	33
15254442E5	36
1525455E6	36.39
15254658E5	31.39
15254766E5	28.39
15254874E5	26.78
15254982E5	26.22
1525509E6	28.78
15255198E5	35.61
15255306E5	38.39
15255414E5	38
15255522E5	31.61
15255738E5	29.61
15255846E5	27
15255954E5	30.39
15256062E5	35.39
1525617E6	35.39
15256278E5	35
15256386E5	31.39
15256494E5	28.39
15256602E5	27.61
15256818E5	29.39
15256926E5	35.78
15257142E5	38
1525725E6	32.39
15257358E5	29
15257466E5	29
15257574E5	26.22
15257682E5	26.78
1525779E6	31.22
15258006E5	34.39
15258114E5	30.39
15258222E5	25.22
1525833E6	24.61
15258438E5	23
15258546E5	27.22
15258654E5	33.39
15258762E5	35.22
1525887E6	28.22
15258978E5	27
15259086E5	26.78
15259194E5	25.61
15259302E5	22
1525941E6	28
15259518E5	35.61
15259626E5	38.61
15259734E5	37
15259842E5	31.78
1525995E6	27.78
15260058E5	26.39
15260166E5	24.61
15260274E5	30.78
15260382E5	38.78
1526049E6	41
15260598E5	40.61
15260706E5	34
15260814E5	30.22
15260922E5	28.39
1526103E6	27.61
15261138E5	31.61
15261246E5	39.61
15261462E5	38.78
1526157E6	35
15261678E5	32.39
15261786E5	31.78
15261894E5	30.78
15262002E5	31.61
1526211E6	36.39
15262218E5	39.61
15262326E5	26.78
15262434E5	25.22
15262542E5	25
15262758E5	24
15262866E5	26
15262974E5	32.78
15263082E5	35.61
1526319E6	35.22
15263298E5	31.22
15263406E5	29.22
15263514E5	27.78
15263622E5	26.78
1526373E6	28.78
15263838E5	35.39
15263946E5	37.39
15264054E5	36
15264162E5	32.61
15264378E5	29.61
15264486E5	26.61
15264594E5	30
15264702E5	37.39
15264918E5	38.61
15265026E5	34.78
15265242E5	32.28
1526535E6	26.78
15265458E5	31.78
15265566E5	38
15265674E5	41.22
15265782E5	39.39
15266214E5	27.39
1526643E6	35
15266538E5	39.22
15266646E5	38.39
15266754E5	33.61
15266862E5	31
1526697E6	29.61
15267078E5	27.22
15267186E5	32
15267294E5	38.78
15267402E5	41.22
1526751E6	34.39
15267726E5	29.78
15267834E5	28.61
15267942E5	28.39
1526805E6	32.39
15268158E5	37.61
15268266E5	40
15268374E5	39
15268482E5	32.22
1526859E6	28.61
15268698E5	27.22
15268806E5	26.22
15268914E5	32
15269022E5	39.22
1526913E6	41.22
15269238E5	40.39
15269346E5	32.39
15269454E5	31.22
1526967E6	26.61
15269778E5	33
15269886E5	40.39
15269994E5	43
15270102E5	41.78
1527021E6	34.22
15270318E5	31.61
15270426E5	29.61
15270534E5	27.22
15270642E5	31.78
1527075E6	40
15270966E5	41
15271074E5	34.39
15271182E5	31.39
15271398E5	27
15271506E5	31
15271614E5	38
15271722E5	41
1527183E6	40
15271938E5	32.22
15272046E5	28.61
15272154E5	27.22
15272262E5	24.61
1527237E6	31.61
15272478E5	41.39
15272694E5	42.39
15272802E5	32
1527291E6	30.61
15273018E5	30.22
15273126E5	25
15273234E5	33.39
15273342E5	40.39
1527345E6	44
15273558E5	42.22
15273666E5	33.22
15273774E5	30.22
15273882E5	27.61
1527399E6	27.22
15274098E5	33.78
15274206E5	42
15274314E5	43.78
15274422E5	42.61
1527453E6	35.39
15274638E5	32.78
15274854E5	27.61
15274962E5	32.78
1527507E6	39.39
15275178E5	42.22
15275286E5	41.39
15275394E5	34.61
15275502E5	30.39
15275718E5	27.78
15275934E5	38.39
15276042E5	43.61
1527615E6	42.39
15276258E5	36
15276366E5	32.78
15276474E5	29.78
15276582E5	29.78
1527669E6	32
15276798E5	36.39
15276906E5	40.39
15277014E5	39.22
15277122E5	35.22
1527723E6	32
15277338E5	30.22
15277446E5	30
15277554E5	33
15277662E5	38.61
1527777E6	41.39
15277878E5	41.22
15277986E5	36
15278094E5	34.39
15278202E5	32.78
1527831E6	31
15278418E5	32.61
15278526E5	37.39
15278634E5	41.22
15278742E5	41.22
1527885E6	35.78
15278958E5	29.22
15279174E5	27.22
15279282E5	29.61
1527939E6	35.61
15279498E5	37.22
15279606E5	37.39
15279714E5	32.61
15279822E5	29.78
1527993E6	29.39
15280038E5	28.22
15280146E5	29.61
15280254E5	36.39
15280362E5	39.22
1528047E6	38.22
15280578E5	35
15280686E5	33
15280794E5	32.22
15280902E5	31.22
1528101E6	32.78
15281118E5	38.61
15281226E5	41
15281334E5	40.61
15281442E5	36
1528155E6	34
15281658E5	32.78
15281766E5	31.78
15281874E5	34.22
15281982E5	38.39
15282198E5	40.61
15282306E5	36.61
15282414E5	34.39
15282522E5	33.22
1528263E6	30.78
15282738E5	31
15282846E5	36.39
15282954E5	36.22
15283062E5	35.61
1528317E6	32.78
15283278E5	30.78
15283386E5	30.22
15283494E5	29.78
15283602E5	33
1528371E6	38.61
15283818E5	40.78
15283926E5	40
15284034E5	37
15284142E5	34.61
1528425E6	32.39
15284358E5	32.22
15284466E5	35.22
15284574E5	38.78
1528479E6	37.78
15284898E5	35.22
15285006E5	34
15285222E5	30.78
1528533E6	32.22
15285438E5	37
15285654E5	35
15285762E5	25.61
1528587E6	25.61
15285978E5	25.78
15286086E5	26.61
15286194E5	30.22
15286302E5	35.22
1528641E6	38.22
15286518E5	37.61
15286626E5	33.39
15286734E5	31.78
1528695E6	30.39
15287058E5	32.39
15287166E5	36.61
15287274E5	39.61
15287382E5	40.39
1528749E6	36.61
15287598E5	35.39
15287706E5	33.39
15287814E5	31.61
15287922E5	35.61
1528803E6	38.61
15288138E5	41
15288246E5	40.61
15288354E5	38.22
15288462E5	36
1528857E6	34.39
15288678E5	34.39
15288786E5	36.22
15288894E5	37.61
1528911E6	40.61
15289218E5	39.39
15289326E5	38.39
15289434E5	38
15289542E5	34.61
1528965E6	34.39
15289758E5	36.22
15289866E5	39.78
15289974E5	40
15290082E5	37.22
1529019E6	36.78
15290298E5	35.61
15290406E5	34.39
15290514E5	34.39
15290622E5	36.78
1529073E6	39.61
15290838E5	40.22
15290946E5	37.22
1529127E6	32.78
15291378E5	34.22
15291486E5	36
15291594E5	39.39
15291702E5	37.78
1529181E6	34.39
15291918E5	33.78
15292134E5	29
15292242E5	31
1529235E6	33.78
15292458E5	35
15292674E5	31.22
15292782E5	30.61
15292998E5	28.39
15293214E5	34.39
15293322E5	36.61
1529343E6	36.61
15293538E5	32
15293646E5	30
15293862E5	26.78
1529397E6	31
15294078E5	35.78
15294186E5	39.39
15294402E5	35
1529451E6	33.78
15294618E5	32.61
15294726E5	30.39
15294834E5	34
15295158E5	40.22
15295266E5	36.39
15295374E5	34.22
15295482E5	33.39
1529559E6	31.78
15295698E5	34.22
15295806E5	38.78
15295914E5	41.22
15296022E5	39.78
1529613E6	36.22
15296238E5	34.22
15296454E5	30.39
15296562E5	34.39
1529667E6	40.39
15296886E5	41.39
15296994E5	37.39
15297102E5	33.78
1529721E6	34.39
15297318E5	32.78
15297426E5	36.22
15297534E5	39.61
15297642E5	42.22
1529775E6	40.22
15297858E5	35.61
15297966E5	33.22
15298182E5	32.61
1529829E6	34.39
15298398E5	39
15298506E5	41.78
15298614E5	40.78
15298722E5	36.39
1529883E6	34
15298938E5	33.22
15299046E5	34
15299154E5	35.61
15299262E5	39.22
1529937E6	41.61
15299478E5	37.78
15299586E5	35.22
15299694E5	35
1529991E6	31.39
15300018E5	32.78
15300126E5	33.61
15300234E5	34
15300342E5	33
1530045E6	32
15300558E5	31.22
15300666E5	31
15300774E5	28.78
15300882E5	27.39
1530099E6	32.61
15301098E5	36
15301206E5	35.61
15301314E5	28.39
15301422E5	27.22
15301638E5	25.61
15301746E5	28.22
15301854E5	32.78
15301962E5	31.61
1530207E6	34.39
15302178E5	29.39
15302286E5	29
15302502E5	28.39
1530261E6	30
15302718E5	33.22
15302826E5	34.39
15302934E5	30.39
15303042E5	29.22
15303366E5	28
15303474E5	29.61
15303582E5	33.22
1530369E6	34
15303798E5	33.39
15303906E5	32
15304014E5	30.39
1530423E6	29.78
15304338E5	31.61
15304446E5	34
15304554E5	35.39
15304662E5	36.22
1530477E6	32.22
15304878E5	31
15304986E5	30.78
15305094E5	30.39
15305202E5	32.39
1530531E6	36.39
15305418E5	37.39
15305526E5	37.39
15305634E5	25.61
15305742E5	25.39
1530585E6	24.39
15305958E5	26.78
15306066E5	30.39
15306174E5	34
15306282E5	35.22
1530639E6	35.78
15306498E5	32.78
15306606E5	31
15306822E5	28.78
1530693E6	27.39
15307038E5	32.78
15307146E5	35
15307254E5	36
15307362E5	32.61
1530747E6	30.78
15307578E5	30.22
15307686E5	29.22
15307794E5	31.39
15307902E5	35.22
15308118E5	26.61
15308226E5	29.22
15308334E5	28.61
1530855E6	27.78
15308658E5	31.61
15308766E5	35.39
15308874E5	36.61
15308982E5	36.39
1530909E6	33.22
15309198E5	31.39
15309414E5	28.61
15309522E5	31.61
1530963E6	35.78
15309738E5	37.78
15309846E5	37.78
15309954E5	33.39
15310062E5	33
1531017E6	31.78
15310278E5	29.22
15310386E5	33.39
15310494E5	37.22
15310602E5	39.22
1531071E6	39.39
15310818E5	35.39
15310926E5	33.39
15311034E5	32.61
15311142E5	31.39
1531125E6	33
15311358E5	37
15311574E5	34.39
15311682E5	34.22
1531179E6	32.78
15312006E5	30
15312114E5	32.22
15312222E5	35.22
15312438E5	38.78
15312546E5	35
15312654E5	32.39
15312762E5	31.22
1531287E6	30
15312978E5	32.39
15313086E5	35.39
15313194E5	35
15313302E5	33.39
1531341E6	30.61
15313518E5	31
15313626E5	30.78
15313734E5	29.61
15313842E5	31.22
1531395E6	33.61
15314058E5	36.39
15314166E5	36.39
15314274E5	31.61
15314382E5	30.61
1531449E6	29.78
15314598E5	28.39
15314706E5	31.61
15314814E5	33.78
15314922E5	32.39
1531503E6	26.22
15315138E5	26.78
15315246E5	27.39
15315354E5	28.22
15315462E5	27.39
1531557E6	29
15315678E5	33.61
15315786E5	32.39
15315894E5	32
15316002E5	29.61
1531611E6	29.22
15316218E5	28.78
15316326E5	28.39
15316434E5	30.78
15316542E5	33.22
1531665E6	35.22
15316758E5	34.22
15316866E5	31.61
15316974E5	31
1531719E6	29.39
15317298E5	31.78
15317406E5	32.22
15317514E5	30
15317622E5	28.39
1531773E6	29
15317838E5	29
15317946E5	28.78
15318054E5	28.61
15318162E5	31.39
1531827E6	34
15318378E5	35.61
15318486E5	35.61
15318594E5	33
15318702E5	31.78
15318918E5	29.61
15319026E5	32.78
15319134E5	35.61
15319242E5	36.61
1531935E6	35.39
15319458E5	30.78
15319566E5	29.78
15319782E5	29.39
1531989E6	32.39
15319998E5	35.78
15320106E5	37.22
15320214E5	36.78
15320322E5	31
1532043E6	30.78
15320538E5	29.39
15320646E5	28.22
15320754E5	29
15320862E5	26
15321078E5	31.78
15321186E5	30
15321294E5	29.61
